"campaignid","sample","family","genus","species","maxn","project","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","comment"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-1","Labridae","Coris","auricularis",25,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:25:00","Green.Island","Fished","GC2","13","BenP","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-1","Serranidae","Epinephelides","armatus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:25:00","Green.Island","Fished","GC2","13","BenP","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-1","Kyphosidae","Kyphosus","sydneyanus",75,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:25:00","Green.Island","Fished","GC2","13","BenP","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-1","Labridae","Notolabrus","parilus",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:25:00","Green.Island","Fished","GC2","13","BenP","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-1","Labridae","Ophthalmolepis","lineolatus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:25:00","Green.Island","Fished","GC2","13","BenP","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-1","Pomacentridae","Parma","mccullochi",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:25:00","Green.Island","Fished","GC2","13","BenP","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-1","Platycephalidae","Platycephalus","spp",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:25:00","Green.Island","Fished","GC2","13","BenP","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-1","Carangidae","Pseudocaranx","spp",9,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:25:00","Green.Island","Fished","GC2","13","BenP","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-1","Labridae","Pseudolabrus","biserialis",3,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:25:00","Green.Island","Fished","GC2","13","BenP","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-1","Scorpididae","Scorpis","georgiana",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:25:00","Green.Island","Fished","GC2","13","BenP","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-1","Carangidae","Seriola","lalandi",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:25:00","Green.Island","Fished","GC2","13","BenP","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-2","Serranidae","Acanthistius","serratus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","08:53:00","Green.Island","Fished","GC2","8","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-2","Labridae","Anampses","geographicus",5,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","08:53:00","Green.Island","Fished","GC2","8","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-2","Labridae","Austrolabrus","maculatus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","08:53:00","Green.Island","Fished","GC2","8","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-2","Labridae","Bodianus","frenchii",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","08:53:00","Green.Island","Fished","GC2","8","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-2","Labridae","Coris","auricularis",10,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","08:53:00","Green.Island","Fished","GC2","8","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-2","Serranidae","Epinephelides","armatus",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","08:53:00","Green.Island","Fished","GC2","8","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-2","Muraenidae","Gymnothorax","woodwardi",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","08:53:00","Green.Island","Fished","GC2","8","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-2","Kyphosidae","Kyphosus","cornelii",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","08:53:00","Green.Island","Fished","GC2","8","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-2","Kyphosidae","Kyphosus","sydneyanus",10,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","08:53:00","Green.Island","Fished","GC2","8","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-2","Monacanthidae","Meuschenia","galii",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","08:53:00","Green.Island","Fished","GC2","8","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-2","Scorpididae","Neatypus","obliquus",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","08:53:00","Green.Island","Fished","GC2","8","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-2","Labridae","Notolabrus","parilus",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","08:53:00","Green.Island","Fished","GC2","8","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-2","Odacidae","Odax","cyanomelas",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","08:53:00","Green.Island","Fished","GC2","8","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-2","Labridae","Ophthalmolepis","lineolatus",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","08:53:00","Green.Island","Fished","GC2","8","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-2","Pomacentridae","Parma","mccullochi",4,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","08:53:00","Green.Island","Fished","GC2","8","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-2","Mullidae","Parupeneus","spilurus",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","08:53:00","Green.Island","Fished","GC2","8","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-2","Labridae","Pseudolabrus","biserialis",5,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","08:53:00","Green.Island","Fished","GC2","8","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-2","Carangidae","Seriola","lalandi",4,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","08:53:00","Green.Island","Fished","GC2","8","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-2","Sphyraenidae","Sphyraena","obtusata",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","08:53:00","Green.Island","Fished","GC2","8","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-2","Labridae","Thalassoma","lutescens",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","08:53:00","Green.Island","Fished","GC2","8","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-2","Urolophidae","Trygonoptera","ovalis",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","08:53:00","Green.Island","Fished","GC2","8","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-3","Labridae","Coris","auricularis",13,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:33:00","Green.Island","Fished","GC2","12","Sam","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-3","Serranidae","Epinephelides","armatus",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:33:00","Green.Island","Fished","GC2","12","Sam","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-3","Kyphosidae","Kyphosus","sydneyanus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:33:00","Green.Island","Fished","GC2","12","Sam","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-3","Scorpididae","Neatypus","obliquus",4,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:33:00","Green.Island","Fished","GC2","12","Sam","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-3","Labridae","Notolabrus","parilus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:33:00","Green.Island","Fished","GC2","12","Sam","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-3","Labridae","Ophthalmolepis","lineolatus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:33:00","Green.Island","Fished","GC2","12","Sam","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-3","Pomacentridae","Parma","mccullochi",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:33:00","Green.Island","Fished","GC2","12","Sam","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-3","Carangidae","Pseudocaranx","spp",34,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:33:00","Green.Island","Fished","GC2","12","Sam","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-3","Labridae","Pseudolabrus","biserialis",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:33:00","Green.Island","Fished","GC2","12","Sam","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-4","Serranidae","Caesioscorpis","theagenes",90,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:41:00","Green.Island","Fished","GC2","6","Sam","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-4","Labridae","Coris","auricularis",35,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:41:00","Green.Island","Fished","GC2","6","Sam","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-4","Heterodontidae","Heterodontus","portusjacksoni",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:41:00","Green.Island","Fished","GC2","6","Sam","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-4","Kyphosidae","Kyphosus","sydneyanus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:41:00","Green.Island","Fished","GC2","6","Sam","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-4","Monacanthidae","Meuschenia","galii",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:41:00","Green.Island","Fished","GC2","6","Sam","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-4","Scorpididae","Neatypus","obliquus",4,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:41:00","Green.Island","Fished","GC2","6","Sam","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-4","Labridae","Notolabrus","parilus",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:41:00","Green.Island","Fished","GC2","6","Sam","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-4","Odacidae","Odax","cyanomelas",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:41:00","Green.Island","Fished","GC2","6","Sam","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-4","Labridae","Ophthalmolepis","lineolatus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:41:00","Green.Island","Fished","GC2","6","Sam","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-4","Pomacentridae","Parma","mccullochi",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:41:00","Green.Island","Fished","GC2","6","Sam","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-4","Labridae","Pictilabrus","laticlavius",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:41:00","Green.Island","Fished","GC2","6","Sam","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-4","Carangidae","Pseudocaranx","spp",5,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:41:00","Green.Island","Fished","GC2","6","Sam","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-4","Labridae","Pseudolabrus","biserialis",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:41:00","Green.Island","Fished","GC2","6","Sam","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-4","Scorpididae","Scorpis","aequipinnis",4,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:41:00","Green.Island","Fished","GC2","6","Sam","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-4","Carangidae","Seriola","lalandi",3,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:41:00","Green.Island","Fished","GC2","6","Sam","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC2-4","Scorpididae","Tilodon","sexfasciatus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02269251","115.4810697","20090704","07:41:00","Green.Island","Fished","GC2","6","Sam","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-1","Labridae","Coris","auricularis",9,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","10:10:00","Green.Island","Fished","GC3","7","Sam","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-1","Serranidae","Epinephelides","armatus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","10:10:00","Green.Island","Fished","GC3","7","Sam","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-1","Kyphosidae","Girella","tephraeops",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","10:10:00","Green.Island","Fished","GC3","7","Sam","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-1","Muraenidae","Gymnothorax","woodwardi",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","10:10:00","Green.Island","Fished","GC3","7","Sam","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-1","Kyphosidae","Kyphosus","cornelii",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","10:10:00","Green.Island","Fished","GC3","7","Sam","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-1","Monacanthidae","Meuschenia","galii",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","10:10:00","Green.Island","Fished","GC3","7","Sam","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-1","Labridae","Notolabrus","parilus",3,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","10:10:00","Green.Island","Fished","GC3","7","Sam","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-1","Pomacentridae","Parma","mccullochi",3,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","10:10:00","Green.Island","Fished","GC3","7","Sam","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-1","Mullidae","Parupeneus","spilurus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","10:10:00","Green.Island","Fished","GC3","7","Sam","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-1","Carangidae","Pseudocaranx","spp",5,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","10:10:00","Green.Island","Fished","GC3","7","Sam","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-1","Scorpididae","Scorpis","georgiana",4,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","10:10:00","Green.Island","Fished","GC3","7","Sam","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-1","Sphyraenidae","Sphyraena","obtusata",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","10:10:00","Green.Island","Fished","GC3","7","Sam","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-2","Labridae","Coris","auricularis",6,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:03:00","Green.Island","Fished","GC3","5","Bryce","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-2","Kyphosidae","Kyphosus","cornelii",7,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:03:00","Green.Island","Fished","GC3","5","Bryce","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-2","Myliobatidae","Myliobatis","australis",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:03:00","Green.Island","Fished","GC3","5","Bryce","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-2","Carangidae","Pseudocaranx","spp",25,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:03:00","Green.Island","Fished","GC3","5","Bryce","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-2","Sparidae","Rhabdosargus","sarba",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:03:00","Green.Island","Fished","GC3","5","Bryce","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-2","Scorpididae","Scorpis","georgiana",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:03:00","Green.Island","Fished","GC3","5","Bryce","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-3","Labridae","Austrolabrus","maculatus",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:07:00","Green.Island","Fished","GC3","10","Ben S","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-3","Chaetodontidae","Chelmonops","curiosus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:07:00","Green.Island","Fished","GC3","10","Ben S","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-3","Labridae","Coris","auricularis",36,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:07:00","Green.Island","Fished","GC3","10","Ben S","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-3","Labridae","Coris","auricularis",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:07:00","Green.Island","Fished","GC3","10","Ben S","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-3","Serranidae","Epinephelides","armatus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:07:00","Green.Island","Fished","GC3","10","Ben S","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-3","Muraenidae","Gymnothorax","woodwardi",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:07:00","Green.Island","Fished","GC3","10","Ben S","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-3","Labridae","Notolabrus","parilus",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:07:00","Green.Island","Fished","GC3","10","Ben S","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-3","Odacidae","Odax","cyanomelas",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:07:00","Green.Island","Fished","GC3","10","Ben S","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-3","Pomacentridae","Parma","mccullochi",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:07:00","Green.Island","Fished","GC3","10","Ben S","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-3","Pomacentridae","Parma","victoriae",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:07:00","Green.Island","Fished","GC3","10","Ben S","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-3","Labridae","Pictilabrus","laticlavius",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:07:00","Green.Island","Fished","GC3","10","Ben S","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-3","Carangidae","Pseudocaranx","spp",9,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:07:00","Green.Island","Fished","GC3","10","Ben S","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-3","Scorpididae","Scorpis","georgiana",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:07:00","Green.Island","Fished","GC3","10","Ben S","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-3","Carangidae","Seriola","lalandi",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:07:00","Green.Island","Fished","GC3","10","Ben S","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-4","Labridae","Coris","auricularis",11,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:10:00","Green.Island","Fished","GC3","6","Sam","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-4","Heterodontidae","Heterodontus","portusjacksoni",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:10:00","Green.Island","Fished","GC3","6","Sam","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-4","Kyphosidae","Kyphosus","cornelii",40,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:10:00","Green.Island","Fished","GC3","6","Sam","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-4","Labridae","Notolabrus","parilus",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:10:00","Green.Island","Fished","GC3","6","Sam","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-4","Carangidae","Pseudocaranx","spp",3,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:10:00","Green.Island","Fished","GC3","6","Sam","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-4","Scorpididae","Scorpis","georgiana",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:10:00","Green.Island","Fished","GC3","6","Sam","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-4","Carangidae","Seriola","lalandi",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:10:00","Green.Island","Fished","GC3","6","Sam","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC3-4","Labridae","Thalassoma","lutescens",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","11:10:00","Green.Island","Fished","GC3","6","Sam","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC4-1","Ostraciidae","Anoplocapros","amygdaloides",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","10:14:00","Green.Island","Fished","GC4","8","Sam","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC4-1","Labridae","Coris","auricularis",28,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","10:14:00","Green.Island","Fished","GC4","8","Sam","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC4-1","Serranidae","Epinephelides","armatus",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","10:14:00","Green.Island","Fished","GC4","8","Sam","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC4-1","Kyphosidae","Kyphosus","cornelii",3,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","10:14:00","Green.Island","Fished","GC4","8","Sam","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC4-1","Myliobatidae","Myliobatis","australis",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","10:14:00","Green.Island","Fished","GC4","8","Sam","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC4-1","Labridae","Notolabrus","parilus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","10:14:00","Green.Island","Fished","GC4","8","Sam","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9GC4-1","Labridae","Ophthalmolepis","lineolatus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02119923","115.5122283","20090704","10:14:00","Green.Island","Fished","GC4","8","Sam","Yes","Yes","ECK"
