"campaignid","sample","family","genus","species","maxn","project","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","comment"
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Carangidae","Carangoides","fulvoguttatus",3,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Labridae","Anampses","lennardi",1,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Labridae","Choerodon","jordani",1,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Labridae","Choerodon","vitta",1,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Labridae","Coris","caudimacula",2,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Labridae","Coris","dorsomacula",2,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Labridae","Coris","pictoides",1,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Labridae","Labroides","dimidiatus",2,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Labridae","Leptojulis","cyanopleura",2,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Labridae","Oxycheilinus","orientalis",2,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Lethrinidae","Gymnocranius","grandoculis",1,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Lethrinidae","Lethrinus","ravus",2,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Lutjanidae","Symphorus","nematophorus",1,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Mullidae","Parupeneus","barberinoides",2,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Mullidae","Parupeneus","heptacanthus",4,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Mullidae","Upeneus","tragula",1,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Nemipteridae","Pentapodus","nagasakiensis",3,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Nemipteridae","Pentapodus","porosus",11,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Nemipteridae","Scolopsis","monogramma",1,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Pinguipedidae","Parapercis","nebulosa",1,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Pomacanthidae","Pomacanthus","semicirculatus",1,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Pomacentridae","Chromis","fumea",15,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Pomacentridae","Pristotis","obtusirostris",2,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Scombridae","Scomberomorus","spp",1,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB643","Tetraodontidae","Feroxodon","multistriatus",1,"Pilbara Marine Conservation Partnership","-20.304","115.44852","20150118","9:25:00","Montebello","Fished",NA,"41.7","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Balistidae","Abalistes","stellatus",5,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Balistidae","Pseudobalistes","fuscus",1,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Balistidae","Sufflamen","fraenatum",2,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Carangidae","Carangoides","fulvoguttatus",2,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Carcharhinidae","Carcharhinus","amblyrhynchos",1,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Chaetodontidae","Chaetodon","assarius",1,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Labridae","Choerodon","cauteroma",1,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Labridae","Choerodon","jordani",1,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Labridae","Cirrhilabrus","temminckii",5,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Labridae","Coris","caudimacula",2,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Labridae","Coris","pictoides",1,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Labridae","Labroides","dimidiatus",4,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Labridae","Leptojulis","cyanopleura",5,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Labridae","Stethojulis","interrupta",7,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Lethrinidae","Lethrinus","ravus",9,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Lutjanidae","Lutjanus","sebae",1,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Lutjanidae","Symphorus","nematophorus",1,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Mullidae","Parupeneus","barberinoides",2,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Nemipteridae","Pentapodus","nagasakiensis",1,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Nemipteridae","Scolopsis","monogramma",2,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Pinguipedidae","Parapercis","clathrata",1,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Pomacanthidae","Chaetodontoplus","personifer",1,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Pomacentridae","Amblypomacentrus","breviceps",1,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Pomacentridae","Chromis","fumea",9,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Pseudochromidae","Pseudochromis","fuscus",1,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Pseudochromidae","Pseudochromis","marshallensis",1,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Scombridae","Gymnosarda","unicolor",1,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Serranidae","Epinephelus","multinotatus",1,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Serranidae","Epinephelus","rivulatus",3,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Serranidae","Plectropomus","spp",1,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Serranidae","Pseudanthias","cooperi",1,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Siganidae","Siganus","fuscescens",2,"Pilbara Marine Conservation Partnership","-20.297","115.44248","20150118","9:28:00","Montebello","Fished",NA,"37.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB645","Atherinidae","Unknown","sp10",1,"Pilbara Marine Conservation Partnership","-20.287","115.43472","20150118","9:36:00","Montebello","Fished",NA,"41.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB645","Balistidae","Abalistes","stellatus",1,"Pilbara Marine Conservation Partnership","-20.287","115.43472","20150118","9:36:00","Montebello","Fished",NA,"41.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB645","Carangidae","Carangoides","caeruleopinnatus",1,"Pilbara Marine Conservation Partnership","-20.287","115.43472","20150118","9:36:00","Montebello","Fished",NA,"41.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB645","Carangidae","Carangoides","fulvoguttatus",3,"Pilbara Marine Conservation Partnership","-20.287","115.43472","20150118","9:36:00","Montebello","Fished",NA,"41.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB645","Carangidae","Carangoides","gymnostethus",1,"Pilbara Marine Conservation Partnership","-20.287","115.43472","20150118","9:36:00","Montebello","Fished",NA,"41.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB645","Carangidae","Seriolina","nigrofasciata",1,"Pilbara Marine Conservation Partnership","-20.287","115.43472","20150118","9:36:00","Montebello","Fished",NA,"41.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB645","Carcharhinidae","Loxodon","macrorhinus",1,"Pilbara Marine Conservation Partnership","-20.287","115.43472","20150118","9:36:00","Montebello","Fished",NA,"41.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB645","Gobiidae","Amblyeleotris","sp10",1,"Pilbara Marine Conservation Partnership","-20.287","115.43472","20150118","9:36:00","Montebello","Fished",NA,"41.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB645","Labridae","Choerodon","cauteroma",1,"Pilbara Marine Conservation Partnership","-20.287","115.43472","20150118","9:36:00","Montebello","Fished",NA,"41.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB645","Labridae","Coris","dorsomacula",5,"Pilbara Marine Conservation Partnership","-20.287","115.43472","20150118","9:36:00","Montebello","Fished",NA,"41.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB645","Labridae","Leptojulis","cyanopleura",1,"Pilbara Marine Conservation Partnership","-20.287","115.43472","20150118","9:36:00","Montebello","Fished",NA,"41.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB645","Lethrinidae","Gymnocranius","grandoculis",2,"Pilbara Marine Conservation Partnership","-20.287","115.43472","20150118","9:36:00","Montebello","Fished",NA,"41.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB645","Lethrinidae","Lethrinus","ravus",1,"Pilbara Marine Conservation Partnership","-20.287","115.43472","20150118","9:36:00","Montebello","Fished",NA,"41.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB645","Lutjanidae","Lutjanus","sebae",2,"Pilbara Marine Conservation Partnership","-20.287","115.43472","20150118","9:36:00","Montebello","Fished",NA,"41.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB645","Lutjanidae","Symphorus","nematophorus",2,"Pilbara Marine Conservation Partnership","-20.287","115.43472","20150118","9:36:00","Montebello","Fished",NA,"41.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB645","Mullidae","Parupeneus","heptacanthus",1,"Pilbara Marine Conservation Partnership","-20.287","115.43472","20150118","9:36:00","Montebello","Fished",NA,"41.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB645","Nemipteridae","Pentapodus","nagasakiensis",3,"Pilbara Marine Conservation Partnership","-20.287","115.43472","20150118","9:36:00","Montebello","Fished",NA,"41.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB645","Scombridae","Scomberomorus","spp",1,"Pilbara Marine Conservation Partnership","-20.287","115.43472","20150118","9:36:00","Montebello","Fished",NA,"41.5","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB646","Balistidae","Sufflamen","fraenatum",1,"Pilbara Marine Conservation Partnership","-20.293","115.46864","20150118","11:40:00","Montebello","Fished",NA,"37.9","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB646","Carangidae","Carangoides","caeruleopinnatus",1,"Pilbara Marine Conservation Partnership","-20.293","115.46864","20150118","11:40:00","Montebello","Fished",NA,"37.9","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB646","Carangidae","Carangoides","fulvoguttatus",6,"Pilbara Marine Conservation Partnership","-20.293","115.46864","20150118","11:40:00","Montebello","Fished",NA,"37.9","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB646","Carangidae","Carangoides","gymnostethus",1,"Pilbara Marine Conservation Partnership","-20.293","115.46864","20150118","11:40:00","Montebello","Fished",NA,"37.9","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB646","Carangidae","Gnathanodon","speciosus",1,"Pilbara Marine Conservation Partnership","-20.293","115.46864","20150118","11:40:00","Montebello","Fished",NA,"37.9","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB646","Carcharhinidae","Loxodon","macrorhinus",1,"Pilbara Marine Conservation Partnership","-20.293","115.46864","20150118","11:40:00","Montebello","Fished",NA,"37.9","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB646","Elopidae","Elops","hawaiensis",2,"Pilbara Marine Conservation Partnership","-20.293","115.46864","20150118","11:40:00","Montebello","Fished",NA,"37.9","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB646","Ephippidae","Platax","batavianus",2,"Pilbara Marine Conservation Partnership","-20.293","115.46864","20150118","11:40:00","Montebello","Fished",NA,"37.9","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB646","Labridae","Choerodon","cauteroma",1,"Pilbara Marine Conservation Partnership","-20.293","115.46864","20150118","11:40:00","Montebello","Fished",NA,"37.9","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB646","Labridae","Choerodon","schoenleinii",1,"Pilbara Marine Conservation Partnership","-20.293","115.46864","20150118","11:40:00","Montebello","Fished",NA,"37.9","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB646","Labridae","Cirrhilabrus","temminckii",3,"Pilbara Marine Conservation Partnership","-20.293","115.46864","20150118","11:40:00","Montebello","Fished",NA,"37.9","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB646","Labridae","Labroides","dimidiatus",2,"Pilbara Marine Conservation Partnership","-20.293","115.46864","20150118","11:40:00","Montebello","Fished",NA,"37.9","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB646","Labridae","Leptojulis","cyanopleura",22,"Pilbara Marine Conservation Partnership","-20.293","115.46864","20150118","11:40:00","Montebello","Fished",NA,"37.9","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB646","Labridae","Stethojulis","interrupta",1,"Pilbara Marine Conservation Partnership","-20.293","115.46864","20150118","11:40:00","Montebello","Fished",NA,"37.9","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB646","Lethrinidae","Lethrinus","ravus",9,"Pilbara Marine Conservation Partnership","-20.293","115.46864","20150118","11:40:00","Montebello","Fished",NA,"37.9","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB646","Lutjanidae","Lutjanus","sebae",2,"Pilbara Marine Conservation Partnership","-20.293","115.46864","20150118","11:40:00","Montebello","Fished",NA,"37.9","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB646","Nemipteridae","Pentapodus","porosus",2,"Pilbara Marine Conservation Partnership","-20.293","115.46864","20150118","11:40:00","Montebello","Fished",NA,"37.9","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB646","Nemipteridae","Scolopsis","monogramma",1,"Pilbara Marine Conservation Partnership","-20.293","115.46864","20150118","11:40:00","Montebello","Fished",NA,"37.9","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB646","Pomacanthidae","Chaetodontoplus","personifer",1,"Pilbara Marine Conservation Partnership","-20.293","115.46864","20150118","11:40:00","Montebello","Fished",NA,"37.9","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB646","Pomacentridae","Chromis","fumea",6,"Pilbara Marine Conservation Partnership","-20.293","115.46864","20150118","11:40:00","Montebello","Fished",NA,"37.9","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB646","Scombridae","Scomberomorus","spp",1,"Pilbara Marine Conservation Partnership","-20.293","115.46864","20150118","11:40:00","Montebello","Fished",NA,"37.9","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB646","Serranidae","Epinephelus","coioides",1,"Pilbara Marine Conservation Partnership","-20.293","115.46864","20150118","11:40:00","Montebello","Fished",NA,"37.9","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB646","Serranidae","Plectropomus","spp",2,"Pilbara Marine Conservation Partnership","-20.293","115.46864","20150118","11:40:00","Montebello","Fished",NA,"37.9","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB647","Balistidae","Sufflamen","chrysopterum",4,"Pilbara Marine Conservation Partnership","-20.286","115.47399","20150118","11:45:00","Montebello","Fished",NA,"35.1","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB647","Balistidae","Sufflamen","fraenatum",2,"Pilbara Marine Conservation Partnership","-20.286","115.47399","20150118","11:45:00","Montebello","Fished",NA,"35.1","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB647","Blenniidae","Ecsenius","bicolor",1,"Pilbara Marine Conservation Partnership","-20.286","115.47399","20150118","11:45:00","Montebello","Fished",NA,"35.1","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB647","Carangidae","Carangoides","caeruleopinnatus",1,"Pilbara Marine Conservation Partnership","-20.286","115.47399","20150118","11:45:00","Montebello","Fished",NA,"35.1","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB647","Carangidae","Carangoides","fulvoguttatus",5,"Pilbara Marine Conservation Partnership","-20.286","115.47399","20150118","11:45:00","Montebello","Fished",NA,"35.1","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB647","Carangidae","Carangoides","orthogrammus",1,"Pilbara Marine Conservation Partnership","-20.286","115.47399","20150118","11:45:00","Montebello","Fished",NA,"35.1","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB647","Labridae","Bodianus","bilunulatus",1,"Pilbara Marine Conservation Partnership","-20.286","115.47399","20150118","11:45:00","Montebello","Fished",NA,"35.1","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB647","Labridae","Cirrhilabrus","temminckii",1,"Pilbara Marine Conservation Partnership","-20.286","115.47399","20150118","11:45:00","Montebello","Fished",NA,"35.1","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB647","Labridae","Coris","caudimacula",5,"Pilbara Marine Conservation Partnership","-20.286","115.47399","20150118","11:45:00","Montebello","Fished",NA,"35.1","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB647","Labridae","Labroides","dimidiatus",1,"Pilbara Marine Conservation Partnership","-20.286","115.47399","20150118","11:45:00","Montebello","Fished",NA,"35.1","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB647","Labridae","Leptojulis","cyanopleura",4,"Pilbara Marine Conservation Partnership","-20.286","115.47399","20150118","11:45:00","Montebello","Fished",NA,"35.1","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB647","Labridae","Oxycheilinus","bimaculatus",1,"Pilbara Marine Conservation Partnership","-20.286","115.47399","20150118","11:45:00","Montebello","Fished",NA,"35.1","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB647","Lethrinidae","Lethrinus","atkinsoni",1,"Pilbara Marine Conservation Partnership","-20.286","115.47399","20150118","11:45:00","Montebello","Fished",NA,"35.1","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB647","Lethrinidae","Lethrinus","olivaceus",1,"Pilbara Marine Conservation Partnership","-20.286","115.47399","20150118","11:45:00","Montebello","Fished",NA,"35.1","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB647","Lethrinidae","Lethrinus","ravus",3,"Pilbara Marine Conservation Partnership","-20.286","115.47399","20150118","11:45:00","Montebello","Fished",NA,"35.1","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB647","Lutjanidae","Symphorus","nematophorus",1,"Pilbara Marine Conservation Partnership","-20.286","115.47399","20150118","11:45:00","Montebello","Fished",NA,"35.1","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB647","Mullidae","Parupeneus","heptacanthus",1,"Pilbara Marine Conservation Partnership","-20.286","115.47399","20150118","11:45:00","Montebello","Fished",NA,"35.1","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB647","Mullidae","Parupeneus","pleurostigma",1,"Pilbara Marine Conservation Partnership","-20.286","115.47399","20150118","11:45:00","Montebello","Fished",NA,"35.1","Todd","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB647","Nemipteridae","Pentapodus","emeryii",7,"Pilbara Marine Conservation Partnership","-20.286","115.47399","20150118","11:45:00","Montebello","Fished",NA,"35.1","Todd","Yes","Yes",NA
